entry,entry_id
ZHX1-C8orf76,ZHX1-C8orf76
PCDH11X,PCDH11X
ZSWIM4,ZSWIM4
ZWINT,ZWINT
SLCO1A2,SLCO1A2
COX5B,COX5B
ENSG00000258472,ENSG00000258472
KDM4A,KDM4A
NR1I3,NR1I3
GIPC1,GIPC1
PPM1F,PPM1F
MDFI,MDFI
PLIN2,PLIN2
KLHL8,KLHL8
EFCAB14,EFCAB14
AP4M1,AP4M1
KIF26A,KIF26A
DAZ2,DAZ2
HERC2,HERC2
PAPOLB,PAPOLB
FHAD1,FHAD1
TMC1,TMC1
C1orf54,C1orf54
SRF,SRF
INSC,INSC
MGRN1,MGRN1
ACTB,ACTB
SV2A,SV2A
KIAA0895L,KIAA0895L
PCDHGB2,PCDHGB2
TAF1L,TAF1L
OR6B3,OR6B3
USP30,USP30
PTHLH,PTHLH
OR4K15,OR4K15
NME2,NME2
ZNF584,ZNF584
LMCD1,LMCD1
ERVFRD-1,ERVFRD-1
LRCH4,LRCH4
NINL,NINL
WWOX,WWOX
SRPK2,SRPK2
IRF8,IRF8
MRAP2,MRAP2
MRPL20,MRPL20
DPPA5,DPPA5
RDH8,RDH8
CHMP2A,CHMP2A
RAPGEF6,RAPGEF6
DUSP6,DUSP6
FAM212B,FAM212B
TNS1,TNS1
CREBRF,CREBRF
ENSG00000271793,ENSG00000271793
CCDC146,CCDC146
AEN,AEN
KNOP1,KNOP1
UQCRC2,UQCRC2
HDLBP,HDLBP
NAA11,NAA11
ZNF280B,ZNF280B
DDI1,DDI1
ZKSCAN3,ZKSCAN3
SQSTM1,SQSTM1
CARF,CARF
NRSN1,NRSN1
NSMCE2,NSMCE2
TAC1,TAC1
LCE1F,LCE1F
EFEMP2,EFEMP2
ZNF544,ZNF544
CYP4B1,CYP4B1
P2RX5,P2RX5
RBM28,RBM28
SELENOK,SELENOK
ATG16L1,ATG16L1
COG8,COG8
KRT26,KRT26
CLEC11A,CLEC11A
SEMA4A,SEMA4A
RNF138,RNF138
POLR3B,POLR3B
CSN2,CSN2
RNF122,RNF122
MARCH1,MARCH1
OXGR1,OXGR1
CSNK2A1,CSNK2A1
TDRP,TDRP
ADAMTS2,ADAMTS2
CRYL1,CRYL1
RCAN2,RCAN2
IL18RAP,IL18RAP
HMX1,HMX1
MCM9,MCM9
KRT83,KRT83
GANC,GANC
KCNE2,KCNE2
CNOT4,CNOT4
THOC3,THOC3
DEFB106A,DEFB106A
PPP1R13B,PPP1R13B
HGNC:31957,HGNC:31957
LY6E,LY6E
ALDH4A1,ALDH4A1
DUXA,DUXA
SLC33A1,SLC33A1
DNAJC5,DNAJC5
ETAA1,ETAA1
TRIM72,TRIM72
HHLA2,HHLA2
BOLA3,BOLA3
C16orf52,C16orf52
ZNF333,ZNF333
MYCN,MYCN
KIAA1841,KIAA1841
C12orf29,C12orf29
NDUFC1,NDUFC1
ENSG00000249967,ENSG00000249967
GSTA1,GSTA1
FUNDC1,FUNDC1
OR51G2,OR51G2
OGDHL,OGDHL
CEACAM4,CEACAM4
HERC1,HERC1
JPH1,JPH1
EDARADD,EDARADD
ARG2,ARG2
PRMT2,PRMT2
EFNA4,EFNA4
GJA10,GJA10
SPATA6,SPATA6
NADK2,NADK2
KRTAP4-16,KRTAP4-16
ZBTB43,ZBTB43
TBK1,TBK1
TCN2,TCN2
USH2A,USH2A
C11orf58,C11orf58
PHF19,PHF19
NCAPG2,NCAPG2
B4GALNT3,B4GALNT3
NANOG,NANOG
PIGH,PIGH
TMEM127,TMEM127
BOD1L1,BOD1L1
KCTD14,KCTD14
TSNAX-DISC1,TSNAX-DISC1
SAP18,SAP18
KAT2B,KAT2B
RAB35,RAB35
ENSG00000257355,ENSG00000257355
RGL1,RGL1
EBAG9,EBAG9
TBC1D20,TBC1D20
RNF144A,RNF144A
AQP5,AQP5
DDX58,DDX58
GTF2H3,GTF2H3
ADCY8,ADCY8
TRABD,TRABD
ANO6,ANO6
NDUFC2,NDUFC2
LGALS8,LGALS8
GYPB,GYPB
HLA-B,HLA-B
ADPRM,ADPRM
TMEM144,TMEM144
FRYL,FRYL
ADD3,ADD3
TULP4,TULP4
PSMB8,PSMB8
TCF4,TCF4
ANGPTL6,ANGPTL6
PDZD7,PDZD7
RWDD1,RWDD1
APH1A,APH1A
CABYR,CABYR
TES,TES
LEF1,LEF1
RPS15,RPS15
GABRD,GABRD
USP1,USP1
TAS2R3,TAS2R3
CLDN8,CLDN8
CREG1,CREG1
SRRM4,SRRM4
COMMD10,COMMD10
VPS54,VPS54
LGSN,LGSN
CLIP3,CLIP3
LZTS1,LZTS1
PPWD1,PPWD1
MEA1,MEA1
DDX19B,DDX19B
C22orf15,C22orf15
ATP6V1B2,ATP6V1B2
GOLGA6B,GOLGA6B
TUFT1,TUFT1
SPATS2,SPATS2
HGNC:28581,HGNC:28581
ZNF532,ZNF532
KIAA1683,KIAA1683
OAZ1,OAZ1
EVC,EVC
NUP153,NUP153
CABIN1,CABIN1
PLPPR5,PLPPR5
OR13D1,OR13D1
GNRH2,GNRH2
IL13RA2,IL13RA2
RIC8A,RIC8A
ASNSD1,ASNSD1
ZNF639,ZNF639
SKA1,SKA1
RPL18,RPL18
BAG2,BAG2
ACOD1,ACOD1
ENSG00000272442,ENSG00000272442
TNFAIP8,TNFAIP8
TNFSF12,TNFSF12
EFCAB9,EFCAB9
U2AF2,U2AF2
RTEL1-TNFRSF6B,RTEL1-TNFRSF6B
STPG2,STPG2
PRKG1,PRKG1
STAT1,STAT1
CATSPERG,CATSPERG
NDRG3,NDRG3
STK40,STK40
FNDC11,FNDC11
RAB9B,RAB9B
ENSG00000267140,ENSG00000267140
PILRB,PILRB
COQ3,COQ3
MBP,MBP
HGNC:16424,HGNC:16424
ZFP36L2,ZFP36L2
NPIPB7,NPIPB7
HGNC:27275,HGNC:27275
LYRM9,LYRM9
PTRHD1,PTRHD1
TDG,TDG
PEX10,PEX10
CATIP,CATIP
SBNO2,SBNO2
OXCT2,OXCT2
HGNC:53619,HGNC:53619
CCDC74B,CCDC74B
AKAP2,AKAP2
FBXO44,FBXO44
LAX1,LAX1
TJP2,TJP2
ARRDC3,ARRDC3
TSPAN2,TSPAN2
VN1R2,VN1R2
HGNC:23418,HGNC:23418
MRPL45,MRPL45
SPINT4,SPINT4
ABCB1,ABCB1
MMD2,MMD2
APOL3,APOL3
FCRL6,FCRL6
TSHZ2,TSHZ2
SOHLH2,SOHLH2
CNKSR1,CNKSR1
DPAGT1,DPAGT1
TMEM27,TMEM27
C8orf74,C8orf74
ZCWPW1,ZCWPW1
SALL2,SALL2
FBXL20,FBXL20
FAM182B,FAM182B
FAM177B,FAM177B
MARF1,MARF1
FKBP14,FKBP14
C5orf51,C5orf51
ASCL5,ASCL5
PRKAG3,PRKAG3
PRKAG2,PRKAG2
TAS2R4,TAS2R4
GNA14,GNA14
ANKRD24,ANKRD24
ENSG00000269242,ENSG00000269242
POLK,POLK
ST6GALNAC1,ST6GALNAC1
CEBPG,CEBPG
USP48,USP48
DFFA,DFFA
GPR137C,GPR137C
OPA1,OPA1
DDX25,DDX25
PLBD1,PLBD1
SUSD3,SUSD3
COA5,COA5
HCAR1,HCAR1
POLH,POLH
RNASEL,RNASEL
GID4,GID4
DCTN2,DCTN2
ELOF1,ELOF1
TNF,TNF
SVEP1,SVEP1
DCDC1,DCDC1
B3GNT3,B3GNT3
TET3,TET3
KRTAP19-8,KRTAP19-8
ECD,ECD
TEKT4,TEKT4
KLF11,KLF11
DDOST,DDOST
MRPL50,MRPL50
CHTOP,CHTOP
CEP162,CEP162
MRPS34,MRPS34
CA1,CA1
VCP,VCP
CASK,CASK
ECT2,ECT2
FHIT,FHIT
ACAT2,ACAT2
HS3ST2,HS3ST2
RAD52,RAD52
ENSG00000259164,ENSG00000259164
CYB5D1,CYB5D1
SNU13,SNU13
IQCF3,IQCF3
PEX11G,PEX11G
ZNF696,ZNF696
KCNK3,KCNK3
GPX5,GPX5
SKIV2L,SKIV2L
TAF7L,TAF7L
RHBDD3,RHBDD3
NDUFB11,NDUFB11
NASP,NASP
MAK,MAK
TCEAL2,TCEAL2
SLC26A7,SLC26A7
FGGY,FGGY
MSRB1,MSRB1
KCTD10,KCTD10
TEKT2,TEKT2
HCLS1,HCLS1
DEFB107A,DEFB107A
ASTN2,ASTN2
PCNX2,PCNX2
KLRC3,KLRC3
NETO1,NETO1
DYRK2,DYRK2
TLX1,TLX1
FZD4,FZD4
MKS1,MKS1
PORCN,PORCN
SGK2,SGK2
RGPD8,RGPD8
ALOX5AP,ALOX5AP
OR52H1,OR52H1
CEP63,CEP63
ENSG00000260234,ENSG00000260234
COL25A1,COL25A1
MYH7,MYH7
CD300LG,CD300LG
ARHGAP33,ARHGAP33
STX12,STX12
CNIH1,CNIH1
KDELC1,KDELC1
SMC5,SMC5
PPM1A,PPM1A
OR4X1,OR4X1
LPAR5,LPAR5
DEDD,DEDD
RLF,RLF
OCIAD2,OCIAD2
DEF8,DEF8
HAUS7,HAUS7
NHLRC3,NHLRC3
TINF2,TINF2
OR5K3,OR5K3
STON2,STON2
HGD,HGD
PBX3,PBX3
C16orf96,C16orf96
SYNPR,SYNPR
CDC14B,CDC14B
PEX6,PEX6
TNKS1BP1,TNKS1BP1
CEP112,CEP112
VSIR,VSIR
SF3B6,SF3B6
STRADB,STRADB
COL13A1,COL13A1
GTF2A2,GTF2A2
KIR3DL1,KIR3DL1
SLFNL1,SLFNL1
UGT1A6,UGT1A6
MCCD1,MCCD1
ACP4,ACP4
TIMMDC1,TIMMDC1
WFIKKN2,WFIKKN2
MAP1LC3A,MAP1LC3A
FAM57A,FAM57A
NTM,NTM
NACC1,NACC1
NAXE,NAXE
WWC1,WWC1
UCP2,UCP2
FANCA,FANCA
SPAG16,SPAG16
MBD6,MBD6
LAMA5,LAMA5
LYPD6B,LYPD6B
SNX5,SNX5
HOOK3,HOOK3
INPP5B,INPP5B
KLC2,KLC2
CCDC15,CCDC15
EIF2S3L,EIF2S3L
PSMB7,PSMB7
UCHL1,UCHL1
HOXD3,HOXD3
RNASE13,RNASE13
NOTUM,NOTUM
DPY19L3,DPY19L3
QSOX1,QSOX1
PNPLA8,PNPLA8
DUSP26,DUSP26
DCK,DCK
ELOA2,ELOA2
SMTN,SMTN
LIX1L,LIX1L
MBD4,MBD4
MORN1,MORN1
SLC6A14,SLC6A14
TDO2,TDO2
RTN4IP1,RTN4IP1
PPP1CA,PPP1CA
TRIAP1,TRIAP1
CETN1,CETN1
ADAM11,ADAM11
RIOK1,RIOK1
DUSP19,DUSP19
FKBP5,FKBP5
IGLON5,IGLON5
ASRGL1,ASRGL1
ZNF362,ZNF362
P2RY1,P2RY1
GPR179,GPR179
CENPK,CENPK
SYT17,SYT17
ZNF134,ZNF134
USP21,USP21
AKR1A1,AKR1A1
TSPAN8,TSPAN8
DLG1,DLG1
RIC1,RIC1
PSG8,PSG8
ATE1,ATE1
B4GALT2,B4GALT2
MTSS1,MTSS1
LIFR,LIFR
ENSG00000257065,ENSG00000257065
CLCA2,CLCA2
CELSR2,CELSR2
SESN1,SESN1
ABCC9,ABCC9
MFSD4B,MFSD4B
NKD1,NKD1
OTOR,OTOR
SOX30,SOX30
POLI,POLI
LIN52,LIN52
DAD1,DAD1
NBEAL1,NBEAL1
ZC3H12A,ZC3H12A
MAP3K7,MAP3K7
ITLN2,ITLN2
LRRC61,LRRC61
RAPSN,RAPSN
TRIP12,TRIP12
CTNNBL1,CTNNBL1
PCMTD2,PCMTD2
MCM7,MCM7
IRS4,IRS4
GAS1,GAS1
SNX14,SNX14
ENSG00000258311,ENSG00000258311
TMEM163,TMEM163
CYP7B1,CYP7B1
CCDC181,CCDC181
PPP1R12B,PPP1R12B
CARD17,CARD17
IFT22,IFT22
GSTT1,GSTT1
EMC1,EMC1
CLEC14A,CLEC14A
MYOZ1,MYOZ1
TMEM25,TMEM25
PIR,PIR
MRPL28,MRPL28
SERPINI1,SERPINI1
CCDC27,CCDC27
SLX1A,SLX1A
CPXM1,CPXM1
IPO8,IPO8
ME3,ME3
ALKBH6,ALKBH6
FAM8A1,FAM8A1
WDCP,WDCP
SLC44A3,SLC44A3
LPXN,LPXN
KRT31,KRT31
KRTAP10-8,KRTAP10-8
PCDHAC2,PCDHAC2
ITCH,ITCH
PNP,PNP
AP3S1,AP3S1
BRAT1,BRAT1
SLITRK6,SLITRK6
HIC1,HIC1
E2F1,E2F1
NMS,NMS
HAUS3,HAUS3
MAPKAP1,MAPKAP1
RBX1,RBX1
ENSG00000213240,ENSG00000213240
CKB,CKB
SIX3,SIX3
CD59,CD59
TMCC1,TMCC1
ZFP64,ZFP64
CNGA3,CNGA3
PCK2,PCK2
GPC2,GPC2
PSD4,PSD4
RPH3A,RPH3A
ITIH2,ITIH2
PDE3A,PDE3A
CHI3L2,CHI3L2
MAP4K2,MAP4K2
TXLNB,TXLNB
CIP2A,CIP2A
ABL1,ABL1
PCDHAC1,PCDHAC1
ZC3H11A,ZC3H11A
IQGAP1,IQGAP1
CES4A,CES4A
HEXIM1,HEXIM1
RCC1,RCC1
SVBP,SVBP
CDKN2C,CDKN2C
RHEB,RHEB
MYL5,MYL5
ZNF548,ZNF548
RNASEH2B,RNASEH2B
RRP1B,RRP1B
ZCRB1,ZCRB1
TMEM200B,TMEM200B
DDX3X,DDX3X
DUSP9,DUSP9
LDB3,LDB3
GPANK1,GPANK1
PRSS33,PRSS33
SRFBP1,SRFBP1
LASP1,LASP1
WDR49,WDR49
CDH19,CDH19
KTI12,KTI12
CEBPZ,CEBPZ
MFSD9,MFSD9
ACKR3,ACKR3
SLC38A10,SLC38A10
CENPI,CENPI
NEK2,NEK2
OPN4,OPN4
ATXN1L,ATXN1L
C5AR1,C5AR1
ERVMER34-1,ERVMER34-1
LIPA,LIPA
POU3F3,POU3F3
TANGO6,TANGO6
PPP1R36,PPP1R36
GAGE2E,GAGE2E
DDIT4L,DDIT4L
BPIFA1,BPIFA1
ATP1B1,ATP1B1
HTR2A,HTR2A
LYSMD1,LYSMD1
WDR66,WDR66
KRBOX4,KRBOX4
OR10R2,OR10R2
PKNOX2,PKNOX2
EIF2A,EIF2A
SSTR4,SSTR4
HGNC:25175,HGNC:25175
ATIC,ATIC
CEP41,CEP41
PLTP,PLTP
FAM19A3,FAM19A3
FOXD4L5,FOXD4L5
CD40LG,CD40LG
FAM161A,FAM161A
UNG,UNG
IGKJ3,IGKJ3
ATAD1,ATAD1
MDM1,MDM1
HSPA9,HSPA9
PRMT7,PRMT7
CLHC1,CLHC1
MFSD6,MFSD6
ATP6V1G1,ATP6V1G1
OR5B17,OR5B17
ENSG00000254469,ENSG00000254469
SPATA5L1,SPATA5L1
SYNGR2,SYNGR2
PREX1,PREX1
CYP4F11,CYP4F11
ALK,ALK
NEK1,NEK1
TRPV3,TRPV3
SNX4,SNX4
CHD6,CHD6
POU6F1,POU6F1
ARFIP1,ARFIP1
HGNC:37259,HGNC:37259
SEPT3,SEPT3
PELO,PELO
OCEL1,OCEL1
SETDB1,SETDB1
SMIM30,SMIM30
SHB,SHB
SMIM20,SMIM20
DENND5A,DENND5A
NAA30,NAA30
GPATCH8,GPATCH8
ENSG00000267168,ENSG00000267168
C9orf152,C9orf152
RNF111,RNF111
IREB2,IREB2
PEAK3,PEAK3
MAPKBP1,MAPKBP1
PLEKHA5,PLEKHA5
FAM46D,FAM46D
RNF180,RNF180
SMLR1,SMLR1
TFDP1,TFDP1
HOXB7,HOXB7
S100A10,S100A10
TPMT,TPMT
MPV17,MPV17
BHMT,BHMT
FAM86C1,FAM86C1
ID3,ID3
VWDE,VWDE
ZNF334,ZNF334
LAP3,LAP3
CRYBB2,CRYBB2
F8A2,F8A2
CDHR3,CDHR3
EDEM3,EDEM3
C5orf63,C5orf63
CLINT1,CLINT1
CHM,CHM
ADAMTS5,ADAMTS5
NKX3-1,NKX3-1
FHL3,FHL3
MRGPRD,MRGPRD
BBS5,BBS5
ACSL6,ACSL6
ANO7,ANO7
NEXMIF,NEXMIF
OR4K1,OR4K1
KLHDC9,KLHDC9
OR52J3,OR52J3
SLC4A1,SLC4A1
ZNF324,ZNF324
KCNC4,KCNC4
OR10K2,OR10K2
TOR4A,TOR4A
CDCA7L,CDCA7L
NELFA,NELFA
TCF7L1,TCF7L1
SOWAHC,SOWAHC
HTR3E,HTR3E
UHMK1,UHMK1
NKX2-2,NKX2-2
HK3,HK3
OR52D1,OR52D1
SNX31,SNX31
SOD1,SOD1
PRDM13,PRDM13
CEP131,CEP131
OR51Q1,OR51Q1
BSDC1,BSDC1
ST8SIA2,ST8SIA2
HHATL,HHATL
UFSP1,UFSP1
OCA2,OCA2
KRT13,KRT13
MIF4GD,MIF4GD
REXO4,REXO4
TCEAL8,TCEAL8
IRF2BPL,IRF2BPL
SUPT20H,SUPT20H
KPNA2,KPNA2
NPRL2,NPRL2
OR7D4,OR7D4
SYTL3,SYTL3
PHPT1,PHPT1
LZTR1,LZTR1
KIF6,KIF6
TGIF1,TGIF1
POLR2E,POLR2E
PRKACA,PRKACA
AAR2,AAR2
CLEC5A,CLEC5A
STC1,STC1
CTNNA3,CTNNA3
KIAA1671,KIAA1671
GTPBP4,GTPBP4
TXN2,TXN2
HIST1H3A,HIST1H3A
NPY4R,NPY4R
NOMO2,NOMO2
SSH2,SSH2
BCL2L11,BCL2L11
SEMA3E,SEMA3E
RRS1,RRS1
RIC3,RIC3
ZNF391,ZNF391
KCTD4,KCTD4
BPIFC,BPIFC
HIPK2,HIPK2
DTX3,DTX3
PDRG1,PDRG1
HGNC:19400,HGNC:19400
SHMT2,SHMT2
HGNC:26364,HGNC:26364
TBC1D15,TBC1D15
C2CD4A,C2CD4A
NTN5,NTN5
RNF7,RNF7
MSI1,MSI1
MBD2,MBD2
KIAA1217,KIAA1217
ENDOV,ENDOV
ARL14EP,ARL14EP
FOXI1,FOXI1
DACH2,DACH2
FBXO34,FBXO34
HIST1H2BL,HIST1H2BL
BIRC2,BIRC2
HAUS2,HAUS2
PAK4,PAK4
EFCAB7,EFCAB7
CITED1,CITED1
ZNF556,ZNF556
IFI27,IFI27
FCHO1,FCHO1
RFTN2,RFTN2
ABI1,ABI1
SERPINA10,SERPINA10
ZBTB26,ZBTB26
NXNL2,NXNL2
SLC41A2,SLC41A2
GFRA3,GFRA3
ENSG00000263809,ENSG00000263809
CMTR1,CMTR1
INS,INS
SLITRK3,SLITRK3
NUF2,NUF2
FAM111A,FAM111A
CRLF1,CRLF1
TMX1,TMX1
OR5D18,OR5D18
GDPD2,GDPD2
CDKN1B,CDKN1B
FAHD2A,FAHD2A
AMELY,AMELY
HGSNAT,HGSNAT
ERLEC1,ERLEC1
TAF3,TAF3
GPRC6A,GPRC6A
PRKAA1,PRKAA1
TBC1D9,TBC1D9
TAF4B,TAF4B
BTF3L4,BTF3L4
RCOR1,RCOR1
RNF167,RNF167
RNF181,RNF181
PRR14,PRR14
ACTL8,ACTL8
SRM,SRM
DTYMK,DTYMK
CARD14,CARD14
SPSB2,SPSB2
ADM2,ADM2
FDXR,FDXR
SPDYA,SPDYA
KCNG1,KCNG1
RARB,RARB
CMC1,CMC1
MAP3K6,MAP3K6
PLEKHN1,PLEKHN1
GPR137B,GPR137B
AP5S1,AP5S1
EIPR1,EIPR1
EPB41L3,EPB41L3
MGAT3,MGAT3
CAMK2N1,CAMK2N1
USP17L23,USP17L23
ANKRD31,ANKRD31
TIGAR,TIGAR
RTL1,RTL1
MOK,MOK
ESRRB,ESRRB
CLEC18B,CLEC18B
JAM3,JAM3
HGNC:21600,HGNC:21600
KCNK13,KCNK13
RPP25,RPP25
LYNX1,LYNX1
WDR83,WDR83
TMEM106A,TMEM106A
NDUFS2,NDUFS2
RDH12,RDH12
GP5,GP5
PRKN,PRKN
EGR2,EGR2
ZNF382,ZNF382
DDA1,DDA1
GGT7,GGT7
MFSD14A,MFSD14A
HSPE1,HSPE1
ECEL1,ECEL1
MED13,MED13
C1orf105,C1orf105
JAM2,JAM2
NEDD8,NEDD8
PEAK1,PEAK1
ANXA10,ANXA10
FABP5,FABP5
SLCO3A1,SLCO3A1
TMSB4Y,TMSB4Y
SUSD6,SUSD6
SERPINB10,SERPINB10
VAMP7,VAMP7
TEP1,TEP1
FILIP1,FILIP1
CHPT1,CHPT1
WNK4,WNK4
RTCA,RTCA
C20orf144,C20orf144
CSF2RB,CSF2RB
EYA1,EYA1
TNFAIP1,TNFAIP1
ROPN1L,ROPN1L
SRSF9,SRSF9
POC1B-GALNT4,POC1B-GALNT4
SLC12A2,SLC12A2
SOX4,SOX4
MBTD1,MBTD1
RIPOR3,RIPOR3
C18orf63,C18orf63
NUP50,NUP50
ARL5B,ARL5B
CYP4F22,CYP4F22
COMMD2,COMMD2
NPL,NPL
LRRFIP2,LRRFIP2
LCN10,LCN10
TTYH2,TTYH2
TMEM40,TMEM40
STAT5A,STAT5A
SETD5,SETD5
TRIO,TRIO
TMEM11,TMEM11
CYP4F2,CYP4F2
TRMT11,TRMT11
MT2A,MT2A
KRTAP5-10,KRTAP5-10
CWC27,CWC27
BPGM,BPGM
SNX1,SNX1
FAM241B,FAM241B
CLLU1,CLLU1
SLC12A3,SLC12A3
SCIMP,SCIMP
TSPY1,TSPY1
CCDC92,CCDC92
OR4M1,OR4M1
CEP350,CEP350
PURG,PURG
NPIPB15,NPIPB15
ARL17A,ARL17A
ZNF547,ZNF547
MICU3,MICU3
NUP85,NUP85
TOGARAM1,TOGARAM1
ADAMTSL4,ADAMTSL4
ZFYVE27,ZFYVE27
OR56A3,OR56A3
TMTC1,TMTC1
ADGRG3,ADGRG3
POU3F4,POU3F4
LGI2,LGI2
RSPH10B2,RSPH10B2
PTBP3,PTBP3
PNPLA2,PNPLA2
PIK3C2A,PIK3C2A
LCE5A,LCE5A
SAE1,SAE1
CD4,CD4
FAM104B,FAM104B
ITM2A,ITM2A
DLX5,DLX5
ZFYVE1,ZFYVE1
PDIK1L,PDIK1L
DENND5B,DENND5B
C10orf88,C10orf88
DCTN4,DCTN4
SLC38A7,SLC38A7
COLQ,COLQ
CAMSAP2,CAMSAP2
RBKS,RBKS
LY6G6D,LY6G6D
EHD3,EHD3
ZNF205,ZNF205
IGHV6-1,IGHV6-1
CDKN2D,CDKN2D
HIST3H2BB,HIST3H2BB
ALG5,ALG5
RTN4RL1,RTN4RL1
NOMO1,NOMO1
PPP5D1,PPP5D1
INSM2,INSM2
TMEM255B,TMEM255B
DNAJC4,DNAJC4
BIVM,BIVM
CASP9,CASP9
WARS,WARS
CARD8,CARD8
TTLL9,TTLL9
CDKN2B,CDKN2B
BEGAIN,BEGAIN
RNPEP,RNPEP
FAM206A,FAM206A
TMEM26,TMEM26
SP4,SP4
GOLIM4,GOLIM4
SPACA5B,SPACA5B
GPM6A,GPM6A
SPATA7,SPATA7
DCUN1D1,DCUN1D1
FAM205A,FAM205A
DBX2,DBX2
MOGAT2,MOGAT2
REM1,REM1
STK3,STK3
LRRC8A,LRRC8A
TMEM200C,TMEM200C
KAT2A,KAT2A
ADAM33,ADAM33
NDUFB6,NDUFB6
LINGO4,LINGO4
CCDC81,CCDC81
GPRASP2,GPRASP2
TMEM187,TMEM187
IFRD2,IFRD2
CD302,CD302
SLC26A8,SLC26A8
LINC01556,LINC01556
GLE1,GLE1
TMEM220,TMEM220
CRCT1,CRCT1
TMPRSS12,TMPRSS12
NSUN5,NSUN5
SYT15,SYT15
CTSW,CTSW
STEAP1,STEAP1
ZNF148,ZNF148
BMPER,BMPER
NLRP8,NLRP8
IKBKE,IKBKE
SLC9A4,SLC9A4
PLAGL1,PLAGL1
ARHGAP42,ARHGAP42
RER1,RER1
RELN,RELN
PTPRCAP,PTPRCAP
TRAF7,TRAF7
HSPB1,HSPB1
PDE10A,PDE10A
ABCA1,ABCA1
C10orf76,C10orf76
TACO1,TACO1
HGNC:10631,HGNC:10631
CUL4B,CUL4B
S100A7,S100A7
ICAM4,ICAM4
NPFFR2,NPFFR2
NFIX,NFIX
ABCF3,ABCF3
RAB11FIP2,RAB11FIP2
FZR1,FZR1
STARD4,STARD4
ZNF721,ZNF721
TUBE1,TUBE1
ENSG00000266953,ENSG00000266953
TRPM4,TRPM4
NUBPL,NUBPL
UBE2B,UBE2B
RLN3,RLN3
TAS2R5,TAS2R5
PCDHGC4,PCDHGC4
ZFP41,ZFP41
ENSG00000254536,ENSG00000254536
MMADHC,MMADHC
ERGIC2,ERGIC2
PCDH9,PCDH9
HAX1,HAX1
ZNF778,ZNF778
AKAP1,AKAP1
GTF3C4,GTF3C4
TNFRSF13B,TNFRSF13B
YPEL5,YPEL5
TAX1BP3,TAX1BP3
H2AFJ,H2AFJ
FAM83B,FAM83B
C9orf50,C9orf50
LONRF3,LONRF3
DEFB135,DEFB135
GORASP1,GORASP1
KLK13,KLK13
OR1L6,OR1L6
TXN,TXN
KRT81,KRT81
CFHR1,CFHR1
MAPK10,MAPK10
SAT2,SAT2
ENSG00000268083,ENSG00000268083
KLK7,KLK7
BLOC1S1,BLOC1S1
IQCG,IQCG
FLG2,FLG2
TRPV4,TRPV4
YWHAG,YWHAG
MED15,MED15
PLEKHG4B,PLEKHG4B
NKAIN1,NKAIN1
DOLK,DOLK
MRPL55,MRPL55
MTX2,MTX2
FCGRT,FCGRT
UPF3B,UPF3B
ONECUT3,ONECUT3
SLC13A5,SLC13A5
ADAM28,ADAM28
ATAD3C,ATAD3C
NDUFS1,NDUFS1
CCDC186,CCDC186
GOLGA8H,GOLGA8H
PROZ,PROZ
NDC80,NDC80
ATP5D,ATP5D
EDDM3B,EDDM3B
SLC10A4,SLC10A4
NUDCD3,NUDCD3
NUTM2E,NUTM2E
PAQR8,PAQR8
RRP1,RRP1
C20orf27,C20orf27
MPP7,MPP7
DBF4,DBF4
AGBL1,AGBL1
GRIK4,GRIK4
PACSIN1,PACSIN1
ABCB6,ABCB6
GTPBP10,GTPBP10
B9D1,B9D1
WBP1,WBP1
BSG,BSG
MRPS5,MRPS5
CDX1,CDX1
SURF1,SURF1
ZSCAN1,ZSCAN1
KIAA1456,KIAA1456
OR2A7,OR2A7
TSSC4,TSSC4
PAK2,PAK2
RFPL2,RFPL2
CYP2C8,CYP2C8
C5orf52,C5orf52
HGNC:37166,HGNC:37166
VPS4A,VPS4A
NFKB1,NFKB1
PLGLB1,PLGLB1
ENSG00000264187,ENSG00000264187
FAM107A,FAM107A
POMK,POMK
MCC,MCC
RBPMS,RBPMS
XKR6,XKR6
FAM86B1,FAM86B1
KLF5,KLF5
SVOPL,SVOPL
NOCT,NOCT
SORBS3,SORBS3
DLX1,DLX1
CIC,CIC
NCCRP1,NCCRP1
CELF3,CELF3
HJURP,HJURP
DEFB108B,DEFB108B
KRTAP29-1,KRTAP29-1
TNK2,TNK2
FAM168B,FAM168B
TLR2,TLR2
CPSF7,CPSF7
LAMTOR5,LAMTOR5
HNF4G,HNF4G
OR8I2,OR8I2
GPR65,GPR65
PLEK,PLEK
AAMDC,AAMDC
ZFP90,ZFP90
RPRD1A,RPRD1A
LIN7B,LIN7B
BLOC1S4,BLOC1S4
RREB1,RREB1
ERC1,ERC1
MEPCE,MEPCE
RIMBP3,RIMBP3
IHH,IHH
TMEM222,TMEM222
IGKV1-12,IGKV1-12
PLA2G12A,PLA2G12A
PRRT1,PRRT1
LURAP1,LURAP1
FAM217A,FAM217A
DDB1,DDB1
MFAP2,MFAP2
AFAP1L1,AFAP1L1
OR4Q3,OR4Q3
IGLV3-9,IGLV3-9
THAP11,THAP11
RBMS1,RBMS1
THEM4,THEM4
ARHGAP12,ARHGAP12
MBD1,MBD1
RSPH6A,RSPH6A
RFPL3,RFPL3
WIPF1,WIPF1
ZNF738,ZNF738
ATP5F1,ATP5F1
RGS11,RGS11
